product_name,barcode,old_image,new_image,old_price,new_price
"Soproni APA szűretlen felsőerjesztésű sörkülönlegesség 5,5% 500 ml",5998818174363.0,mageproxy.wolt.com/assets/689bb1f287a8f04a4a7dd52c,mageproxy.wolt.com/assets/698f19b5960776714feee18b,509.0,554.0
"Soproni IPA szűretlen felsőerjesztésű sörkülönlegesség 4,8% 500 ml",5998818174387.0,mageproxy.wolt.com/assets/689bb15287a8f04a4a7dd301,mageproxy.wolt.com/assets/69bae85b0223286ef4f352b4,509.0,554.0
Soproni Meggy Ale szűretlen felsőerjesztésű sörkülönlegesség 4% 500 ml,5998818174400.0,mageproxy.wolt.com/assets/689bb15387a8f04a4a7dd308,mageproxy.wolt.com/assets/69a03cf051a90bdd4c2c3a2e,509.0,554.0
"Soproni citromos alkoholmentes sörital 0,0% 500 ml",5998818174424.0,mageproxy.wolt.com/assets/689bb15387a8f04a4a7dd306,mageproxy.wolt.com/assets/69dcccd6af51c9ef775316b9,409.0,439.0
Soproni körte-citrom ízű alkoholmentes sörital 500 ml,5998818174448.0,mageproxy.wolt.com/assets/689bb15387a8f04a4a7dd309,mageproxy.wolt.com/assets/69c11d68872dc935a0bd1e2c,409.0,439.0
"Soproni lime-mentás alkoholmentes sörital 0,0% 500 ml",5998818174455.0,mageproxy.wolt.com/assets/689bb154f18c6aaa8030d3c0,mageproxy.wolt.com/assets/69c11d69872dc935a0bd1e2d,409.0,439.0
"Soproni meggy-citromos alkoholmentes sörital 0,0% 500 ml",5998818174462.0,mageproxy.wolt.com/assets/689bb154f18c6aaa8030d3c1,mageproxy.wolt.com/assets/69dcccd9af51c9ef775316ba,409.0,439.0
"Heineken minőségi világos sör 5% 6 x 0,5 l",5998818174790.0,mageproxy.wolt.com/assets/689b8e84f18c6aaa8030b04e,mageproxy.wolt.com/assets/69c26f09a1616105d2c1ad56,2899.0,3084.0
"Gösser Natur Zitrone citromos alkoholmentes sörital 0,0% 330 ml",5998818175247.0,mageproxy.wolt.com/assets/689b8e859bbcfa1dc39bc7b9,mageproxy.wolt.com/assets/69b934597c28665a5e59256d,339.0,374.0
Soproni szűretlen lager világos sör 5% 500 ml,5998818175285.0,mageproxy.wolt.com/assets/689bb1f587a8f04a4a7dd537,mageproxy.wolt.com/assets/698f1999960776714feee161,459.0,490.0
Biopont bio rizskása 180 g,5998858706876.0,mageproxy.wolt.com/assets/689b8f6af18c6aaa8030b276,mageproxy.wolt.com/assets/69bae86d0223286ef4f352c7,629.0,679.0
REGNUM darált marhahús 400 g,5999033800433.0,mageproxy.wolt.com/assets/689b8fb8f18c6aaa8030b2e2,mageproxy.wolt.com/assets/699daf533eb3341f036f4b9f,2099.0,1829.0
"Zsíros, félkemény szeletelt trappista sajt 100 g",5999033872591.0,f6a5d0d0-9549-11f0-9f3f-269da3c01df2_424426004.jpg,mageproxy.wolt.com/assets/69bbd7cc94e8ba0fb797db72,304.0,345.0
S-Budget májas sertésmájból 500 g,5999033875004.0,mageproxy.wolt.com/assets/689b9043f18c6aaa8030b3cc,56e235cc-cc33-11f0-8e92-72b1beacfdd7_366138003.jpg,569.0,559.0
S-Budget piros alma 2 kg,5999033881913.0,mageproxy.wolt.com/assets/689b910687a8f04a4a7da242,4790309c-cc33-11f0-8e53-aadcc74101ea_311805004.jpg,1299.0,856.0
"SPAR free from laktózmentes, szeletelt trappista sajt 125 g",5999033882866.0,1e0b4592-954a-11f0-8f0f-fe702d57b4e4_499828000.jpg,mageproxy.wolt.com/assets/69bbd7cd94e8ba0fb797db78,464.0,436.0
SPAR free from laktózmentes trappista sajt 700 g,5999033882873.0,1b6a2150-954a-11f0-82ac-368b31ce71aa_499827003.jpg,mageproxy.wolt.com/assets/69bbd7cd94e8ba0fb797db77,2464.0,2225.0
S-Budget tejszínes ömlesztett sajt 100 g,5999033885577.0,mageproxy.wolt.com/assets/689b9188f18c6aaa8030b5f1,6d7c1640-cc33-11f0-baef-be7b0018c64d_506358001.jpg,249.0,135.0
S-Budget pulykasonkás ömlesztett sajt 100 g,5999033885584.0,mageproxy.wolt.com/assets/689b9188f18c6aaa8030b5f2,6d6327ca-cc33-11f0-94b2-be7b0018c64d_506359008.jpg,249.0,135.0
S-Budget csípőspaprikás ömlesztett sajt 100 g,5999033885591.0,mageproxy.wolt.com/assets/689b918b87a8f04a4a7da2b5,707ad12e-cc33-11f0-8fff-d2fbfef70fc3_506362008.jpg,249.0,135.0
S-Budget metélőhagymás ömlesztett sajt 100 g,5999033885607.0,mageproxy.wolt.com/assets/689b918b87a8f04a4a7da2b4,6d58ca78-cc33-11f0-ad18-4e4f4163fd0e_506360004.jpg,249.0,135.0
S-Budget natúr ömlesztett sajt 8 db 140 g,5999033885843.0,mageproxy.wolt.com/assets/689b9192f18c6aaa8030b5fe,597ee848-cc33-11f0-b03c-b60082285c0c_377623000.jpg,399.0,318.0
S-Budget sonkás ömlesztett sajt 8 db 140 g,5999033885850.0,mageproxy.wolt.com/assets/689b9192f18c6aaa8030b5fd,597d7da0-cc33-11f0-bf49-4a0981fc9abf_377576009.jpg,399.0,318.0
S-Budget téliszalámis ömlesztett sajt 8 db 140 g,5999033885867.0,mageproxy.wolt.com/assets/689b9191f18c6aaa8030b5fc,597fe2d4-cc33-11f0-9d66-b60082285c0c_377622003.jpg,399.0,318.0
S-Budget csípőspaprikás ömlesztett sajt 8 db 140 g,5999033885874.0,mageproxy.wolt.com/assets/689b919587a8f04a4a7da2c2,61beea62-cc33-11f0-b83a-060352802c42_457289003.jpg,399.0,318.0
S-Budget Sülve-Főve Csirke friss csíkozott csirkemellfilé 500 g,5999033886628.0,29a0fd34-954a-11f0-b23a-6263117a0bb8_505969000.jpg,mageproxy.wolt.com/assets/69e0b4c00a27c28a24721922,1423.0,1376.0
SPAR vanília-epres jégkrém 1500 ml,5999033891868.0,mageproxy.wolt.com/assets/689b9009f18c6aaa8030b36a,mageproxy.wolt.com/assets/678e0e4f8f2fa330bd80706d,1199.0,1749.0
SPAR Hazai Szeretem sertés májas 100 g,5999033896320.0,mageproxy.wolt.com/assets/689b932a87a8f04a4a7da60a,8b4a4a84-cc33-11f0-b2d4-96bb15f1ca69_537679007.jpg,299.0,225.0
"S-Budget Trappista felezett, zsíros, félkemény sajt 700 g",5999033897648.0,6d849a60-954a-11f0-a063-76687db76d7a_536799003.jpg,mageproxy.wolt.com/assets/69bbd7ce94e8ba0fb797db80,2219.0,2039.0
S-Budget Frissen Szeletelve szeletelt trappista sajt 300 g,5999033899710.0,6f6ef276-954a-11f0-b816-5e34c94858b9_537767001.jpg,mageproxy.wolt.com/assets/69bbd7ce94e8ba0fb797db7f,840.0,950.0
S-Budget körte 1 kg,5999139400766.0,mageproxy.wolt.com/assets/689b95da87a8f04a4a7dab2c,78e1a478-cc33-11f0-9f5c-be4411091a49_514922003.jpg,899.0,606.0
REGNUM jalapenos sertésmájas 120 g,5999139401398.0,mageproxy.wolt.com/assets/689b95f387a8f04a4a7dab53,8e0533ce-cc33-11f0-acce-86373cb2b075_539210000.jpg,329.0,191.0
REGNUM Sertésmájas 120 g,5999139401404.0,mageproxy.wolt.com/assets/689b95f387a8f04a4a7dab54,8da18f4a-cc33-11f0-85e4-8e67db3758a2_539209004.jpg,329.0,163.0
REGNUM Kölyök májas 120 g,5999139404351.0,mageproxy.wolt.com/assets/689b961587a8f04a4a7dab8e,95f1a6d0-cc33-11f0-8425-b64eac1909e7_546986004.jpg,399.0,206.0
Freego gyorsfagyasztott gluténmentes almás-fahéjas krokett 360 g,5999511837043.0,mageproxy.wolt.com/assets/689b967af18c6aaa8030ba2c,mageproxy.wolt.com/assets/6915cfeee9eb908bf84f0dd4,1399.0,1599.0
Athena olívapogácsa olaj 1 l,5999538341943.0,mageproxy.wolt.com/assets/689b97309bbcfa1dc39bcdfa,mageproxy.wolt.com/assets/69b1ae06649ecdda9f3fe12a,3399.0,3149.0
House Salad 2 db kaszinótojás + 2 db tormás sonkatekercs cukorral és édesítőszerekkel 380 g,5999545212540.0,mageproxy.wolt.com/assets/67c03a223cde546b72ee089d,50/fd614af6-eadc-11f0-983f-ead75df02e2d_173059.jpg,1359.0,1429.0
Vöröshagyma 1 kg,5999548850541.0,mageproxy.wolt.com/assets/689b97bd9bbcfa1dc39bcee8,/1516757c-cc33-11f0-bc40-aee67137b2e3_24757003.jpg,489.0,297.0
Paprika étkezési csípős db,5999550508782.0,mageproxy.wolt.com/assets/689b97cef18c6aaa8030bc75,/15a96a80-cc33-11f0-98ce-aee67137b2e3_24651004.jpg,139.0,117.0
S-Budget Sülve-Főve Csirke friss bőrös csontos csirkemell,5999550780263.0,0c5676fa-954a-11f0-859c-ea629c30a8c6_480169006.jpg,mageproxy.wolt.com/assets/69e0a2d173316796ef91627c,1877.04,1877.04
Master Good friss tanyasi csirke bőségtál,5999550782458.0,mageproxy.wolt.com/assets/689b97dd9bbcfa1dc39bcf21,mageproxy.wolt.com/assets/692ae78f6980ec1e3ff653c6,4158.7,4912.7
S-Budget Sülve-Főve Csirke friss csirke mellfilé,5999550782526.0,13bff510-954a-11f0-8d5a-0a2de82c7d90_484371009.jpg,mageproxy.wolt.com/assets/69e0b28e0a27c28a24721652,2448.6,2175.8
Naturmind sörélesztőpehely 100 g,5999559311529.0,mageproxy.wolt.com/assets/689b98bbf18c6aaa8030be14,mageproxy.wolt.com/assets/6932d071fb724c46d5246f78,1349.0,1444.0
Naturmind tápiókagyöngy 500 g,5999559314049.0,mageproxy.wolt.com/assets/689b98bff18c6aaa8030be1f,mageproxy.wolt.com/assets/6932d073fb724c46d5246f7d,1279.0,1384.0
VeganChef natúr vegán tömb 200 g,5999559315930.0,mageproxy.wolt.com/assets/689b98c19bbcfa1dc39bd096,mageproxy.wolt.com/assets/6942a29d971a9b8089960b04,1059.0,1260.0
Naturland homoktövis & méz & narancs gyümölcstea 20 filter 40 g,5999561010519.0,mageproxy.wolt.com/assets/68dd1f53e4991e9d3ee0af83,mageproxy.wolt.com/assets/69205ba506e04050fa7f5e78,1249.0,1349.0
Naturland tőzegáfonya & gyömbér & narancshéj gyümölcstea 20 filter 40 g,5999561010724.0,mageproxy.wolt.com/assets/68dd1f50e4991e9d3ee0af78,mageproxy.wolt.com/assets/69205ba306e04050fa7f5e6d,1249.0,1349.0
Naturland hársfavirág & echinacea & gránátalma & csipkebogyó teakeverék 20 filter 24 g,5999561010731.0,mageproxy.wolt.com/assets/68dd1f53e4991e9d3ee0af86,mageproxy.wolt.com/assets/69205ba606e04050fa7f5e7b,1199.0,1295.0
Naturland Reflux gyógynövény teakeverék 20 filter 28 g,5999561010960.0,mageproxy.wolt.com/assets/68dd1f7ae4991e9d3ee0afef,mageproxy.wolt.com/assets/69205bc706e04050fa7f5ee4,1369.0,1479.0
Tokaj Spirit Saint's tojásos krémlikőr 15% 500 ml,5999561991511.0,mageproxy.wolt.com/assets/689b991ff18c6aaa8030bebc,mageproxy.wolt.com/assets/69187283af7ff67e6dc536a3,2249.0,2574.0
Tokaj Spirit Saint's krémlikőr whiskyvel 15% 500 ml,5999561991528.0,mageproxy.wolt.com/assets/689b9920f18c6aaa8030bec0,mageproxy.wolt.com/assets/69187282af7ff67e6dc536a1,2249.0,2574.0
Tokaj Spirit zserbó krémlikőr 15% 500 ml,5999561992044.0,mageproxy.wolt.com/assets/689b99219bbcfa1dc39bd147,mageproxy.wolt.com/assets/69b2023d649ecdda9f3fe152,2649.0,2889.0
Jókenyér kovászos burgonyás rozsos kenyér 500 g,5999563677864.0,mageproxy.wolt.com/assets/689b9942f18c6aaa8030bef4,mageproxy.wolt.com/assets/69a97809f115f4a3251e8807,659.0,714.0
Stühmer narancsos krémmel töltött étcsokoládé édesítőszerrel 100 g,5999565693107.0,mageproxy.wolt.com/assets/689b9973f18c6aaa8030bf42,mageproxy.wolt.com/assets/6980998ac740c0136d63b306,1999.0,2004.0
Stühmer meggyes krémmel töltött étcsokoládé édesítőszerrel 100 g,5999565696474.0,mageproxy.wolt.com/assets/689b99749bbcfa1dc39bd1cf,mageproxy.wolt.com/assets/69809988c740c0136d63b305,1999.0,2004.0
Master Good Fini Dino Dinoszaurusz Nuggets gyorsfagyasztott panírozott csirke mellhús 800 g,5999568675209.0,mageproxy.wolt.com/assets/689b99f29bbcfa1dc39bd298,mageproxy.wolt.com/assets/69ceaee0d236006518ff41cd,2799.0,2914.0
"HELL Ice Coffee Salted Caramel UHT laktózmentes sós karamell ízű ital tejjel, kávékivonattal, 250 ml",5999571050611.0,mageproxy.wolt.com/assets/667935f535e1b1789b042537,mageproxy.wolt.com/assets/689b9a2cf18c6aaa8030c07c,399.0,434.0
Ízmester mustáros folyékony fűszerpác 80 ml,5999861310296.0,mageproxy.wolt.com/assets/689bb5a887a8f04a4a7de0d9,mageproxy.wolt.com/assets/690de72af365b197a3604634,369.0,395.0
Trend+ csökkentett szénhidráttartalmú brotter 350 g,5999880160544.0,mageproxy.wolt.com/assets/689b9bb29bbcfa1dc39bd52a,mageproxy.wolt.com/assets/69a97821f115f4a3251e881a,799.0,864.0
Jókenyér kovászos rozskenyér 500 g,5999880160971.0,mageproxy.wolt.com/assets/689b9bb19bbcfa1dc39bd528,mageproxy.wolt.com/assets/69a9780bf115f4a3251e8809,699.0,755.0
Jókenyér kovászos wellness kenyér 500 g,5999880160988.0,mageproxy.wolt.com/assets/689b9bb4f18c6aaa8030c32b,mageproxy.wolt.com/assets/69a9780af115f4a3251e8808,699.0,755.0
Miss Nuss Classic mogyorós krém 1000 g,5999882664026.0,mageproxy.wolt.com/assets/689b9bfd9bbcfa1dc39bd56b,mageproxy.wolt.com/assets/69317f98c5cb6de83d0d47d4,1859.0,1954.0
Miss Nuss Twist mogyorós krém 1000 g,5999882664057.0,mageproxy.wolt.com/assets/689b9bfd9bbcfa1dc39bd56c,mageproxy.wolt.com/assets/69317f99c5cb6de83d0d47d5,1859.0,1954.0
"FlapJack meggyízű mandulás zabszelet kandírozott cseresznyedarabokkal, fehér bevonóba mártva 100 g",5999884751274.0,mageproxy.wolt.com/assets/689b9c7b9bbcfa1dc39bd5d8,mageproxy.wolt.com/assets/692996506980ec1e3ff6412a,439.0,474.0
FlapJack toffee ízű zabszelet tejkaramella- és csokoládéízű kakaós bevonóba mártva 100 g,5999884751342.0,mageproxy.wolt.com/assets/689b9c7b9bbcfa1dc39bd5d7,mageproxy.wolt.com/assets/692996506980ec1e3ff64128,439.0,474.0
Grapoila hidegen sajtolt szőlőmagolaj 250 ml,5999885217007.0,mageproxy.wolt.com/assets/689b9c8c87a8f04a4a7dad1e,mageproxy.wolt.com/assets/69663ae359d3b0a0d441abe9,2240.0,2510.0
Grapoila hidegen sajtolt szezámmagolaj 250 ml,5999885217397.0,mageproxy.wolt.com/assets/689b9c8d87a8f04a4a7dad1f,mageproxy.wolt.com/assets/69663ae459d3b0a0d441abeb,1990.0,2249.0
Fürtös szilva paradicsom 250 g,5999886538057.0,mageproxy.wolt.com/assets/689b9cec9bbcfa1dc39bd661,86aced92-cc33-11f0-b059-be4411091a49_534291004.jpg,599.0,761.0
Ízmester zöldfűszeres folyékony fűszerpác 80 ml,5999886731403.0,mageproxy.wolt.com/assets/689bb5a787a8f04a4a7de0d8,mageproxy.wolt.com/assets/690de728f365b197a3604630,369.0,395.0
Ízmester grill folyékony fűszerpác 80 ml,5999886731427.0,mageproxy.wolt.com/assets/689bb5a887a8f04a4a7de0dc,mageproxy.wolt.com/assets/690de729f365b197a3604632,369.0,395.0
Ízmester mézes-pikáns folyékony fűszerpác 70 ml,5999886731441.0,mageproxy.wolt.com/assets/689bb5aaf18c6aaa8030d64c,mageproxy.wolt.com/assets/690de72cf365b197a3604637,369.0,395.0
Ízmester folyékony fűszerpác csirkéhez 80 ml,5999886731489.0,mageproxy.wolt.com/assets/689bb5a887a8f04a4a7de0dd,mageproxy.wolt.com/assets/690de72af365b197a3604633,369.0,395.0
Ízmester Bio szárított fokhagyma 15 g,5999886731564.0,mageproxy.wolt.com/assets/689bb04687a8f04a4a7dcfc0,mageproxy.wolt.com/assets/690de724f365b197a360462b,289.0,314.0
Ízmester Bio szárított fűszerkeverék sült csirkéhez és szárnyashoz 20 g,5999886731670.0,mageproxy.wolt.com/assets/689bb04487a8f04a4a7dcfb7,mageproxy.wolt.com/assets/690de723f365b197a3604628,339.0,369.0
Grapoila hidegen sajtolt bio lenmagolaj 250 ml,5999887488740.0,mageproxy.wolt.com/assets/689b9d2d9bbcfa1dc39bd6c9,mageproxy.wolt.com/assets/69663ae359d3b0a0d441abe8,1690.0,1794.0
Wasa glutén- és laktózmentes ropogós kenyér szezámmaggal és tengeri sóval 240 g,7300400481830.0,mageproxy.wolt.com/assets/689bb06287a8f04a4a7dd018,mageproxy.wolt.com/assets/692844973c7e8f4c5cace4be,2199.0,2375.0
Lindt Swiss Luxury Selection csokoládéválogatás 143 g,7610400096560.0,mageproxy.wolt.com/assets/689b9dfa87a8f04a4a7daef3,mageproxy.wolt.com/assets/68ecf1a5190712a29dd2f83e,5499.0,5774.0
Fitness granola csokoládé darabokkal 300 g,7613035619425.0,mageproxy.wolt.com/assets/68ac2895941fc6676a4d59fc,mageproxy.wolt.com/assets/698c76b8a51adfa230b31a73,1799.0,1909.0
"Fitness Granola áfonyával, tökmaggal 300 g",7613035758834.0,mageproxy.wolt.com/assets/68ac2895941fc6676a4d59fe,mageproxy.wolt.com/assets/698c76b8a51adfa230b31a74,1799.0,1909.0
NESCAFÉ Gold Decaf koffeinmentes azonnal oldódó kávé 100 g,7613036330688.0,mageproxy.wolt.com/assets/689bb1dd87a8f04a4a7dd4da,mageproxy.wolt.com/assets/69945ffab437c988d58cef3d,3499.0,3884.0
"Nescafé Dolce Gusto Flat White tejes kávékapszula 187,2 g, 16 db",7613036595735.0,mageproxy.wolt.com/assets/689b9e31f18c6aaa8030c6d8,mageproxy.wolt.com/assets/69b1ae06649ecdda9f3fe129,2399.0,2519.0
"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)",7613036842365.0,mageproxy.wolt.com/assets/68d3e558b72e332b0c5675bf,mageproxy.wolt.com/assets/68f77d91991b63c9b8191172,1099.0,1154.0
"Nescafé 3in1 Brown Sugar azonnal oldódó kávéspecialitás barnacukorral 10 x 16,5 g (165 g)",7613036844475.0,mageproxy.wolt.com/assets/68c170042c60b119670eee75,mageproxy.wolt.com/assets/6999a57606c644db1738d967,1099.0,1154.0
"Starbucks by NESCAFÉ Dolce Gusto Caramel Macchiato tej- és kávékapszula 12 db/6 csésze 127,8 g",7613036989329.0,mageproxy.wolt.com/assets/689b9e4c87a8f04a4a7daf70,mageproxy.wolt.com/assets/6968de5a6a75fe7e17cf9f9a,2199.0,2519.0
NESCAFÉ Dolce Gusto Espresso kávékapszula 16db/ 16 csésze 88 g,7613037931136.0,mageproxy.wolt.com/assets/689b9e5187a8f04a4a7daf79,mageproxy.wolt.com/assets/6968de5b6a75fe7e17cf9f9b,2399.0,2519.0
"NESCAFÉ 3in1 Brown Sugar azonnal oldódó kávéspecialitás barna cukorral 24 x 16,5 g (396 g)",7613287396464.0,mageproxy.wolt.com/assets/68de7141b16814eaa0e5a2bd,mageproxy.wolt.com/assets/6999a57606c644db1738d968,2199.0,2414.0
Milka Mmmax alpesi tej felhasználásával készült tejcsokoládé eperízű töltelékkel 300 g,7622200007769.0,mageproxy.wolt.com/assets/68b6f5f150fec03c224e9953,mageproxy.wolt.com/assets/692845003c7e8f4c5cace624,1999.0,2099.0
Milka Mmmax alpesi tejcsokoládé kakaós-tejes krémtöltelékkel és keksszel töltve 300 g,7622200009084.0,mageproxy.wolt.com/assets/68dd1fa6e4991e9d3ee0b04f,mageproxy.wolt.com/assets/6926f3846980ec1e3ff5d2f8,1999.0,2099.0
"Milka Oreo White fehér csokoládé vaníliaízű, tejes krémtöltelékkel és kakaós kekszdarabokkal 100 g",7622201120931.0,mageproxy.wolt.com/assets/68b6f5f250fec03c224e9955,mageproxy.wolt.com/assets/6970c7a97e37809df6dec4c8,699.0,734.0
7DAYS Max croissant kakaós töltelékkel 80 g,7622201388386.0,mageproxy.wolt.com/assets/689b9e78f18c6aaa8030c743,mageproxy.wolt.com/assets/699c48e233fb99da5472fb55,369.0,379.0
7DAYS croissant kakaós töltelékkel 60 g,7622201388409.0,mageproxy.wolt.com/assets/68de715eb16814eaa0e5a305,mageproxy.wolt.com/assets/6970c7757e37809df6dec467,299.0,324.0
7DAYS Double Max croissant kakaós töltelékkel és vaníliaízű töltelékkel 80 g,7622201389420.0,mageproxy.wolt.com/assets/68de715fb16814eaa0e5a307,mageproxy.wolt.com/assets/69147e1c43a2bd3cfbf46133,369.0,379.0
Milka Favourites töltött csokoládé válogatás 11 db 95 g,7622201390303.0,mageproxy.wolt.com/assets/689b9e79f18c6aaa8030c746,mageproxy.wolt.com/assets/69a2d8feba7e27855bc408e4,1229.0,1290.0
7DAYS croissant mogyorós töltelékkel 60 g,7622201390648.0,mageproxy.wolt.com/assets/689b9e7b87a8f04a4a7dafc1,mageproxy.wolt.com/assets/69833500b0f91b500888e10e,299.0,324.0
7DAYS croissant pezsgő ízű töltelékkel 60 g,7622201391737.0,mageproxy.wolt.com/assets/689b9e7b87a8f04a4a7dafc3,mageproxy.wolt.com/assets/69ca6658882f03cf986b61c9,299.0,324.0
7DAYS Double Max croissant vaníliaízű töltelékkel és epres töltelékkel 80 g,7622201391812.0,mageproxy.wolt.com/assets/689b9e7cf18c6aaa8030c748,mageproxy.wolt.com/assets/6970c7417e37809df6dec3f5,369.0,379.0
7DAYS Double Coconut Max croissant kakaós töltelékkel és kókuszos töltelékkel 80 g,7622201391997.0,mageproxy.wolt.com/assets/689b9e7cf18c6aaa8030c74b,mageproxy.wolt.com/assets/69b7f16e4bb2a79c7993507f,369.0,379.0
7DAYS croissant epres töltelékkel 60 g,7622201392215.0,mageproxy.wolt.com/assets/68de7176b16814eaa0e5a321,mageproxy.wolt.com/assets/69429b8d00ceffc5bd9b57a1,299.0,324.0
Milka Coconut Waffelini Alpesi Tej Felhasználásával Készült Tejcsokoládéval Töltött Ostya 31 G,7622201421922.0,mageproxy.wolt.com/assets/68de715fb16814eaa0e5a308,mageproxy.wolt.com/assets/6970c71d7e37809df6dec3cb,199.0,209.0
Sport Kapucíner étcsokoládéval bevont szelet kávés töltelékkel és tejszínízű töltelékkel 31 g,7622201777326.0,mageproxy.wolt.com/assets/68b834fbb0ff437cdc3cd314,mageproxy.wolt.com/assets/6970c7ab7e37809df6dec4cf,249.0,264.0
Sport fehér csokoládéval mártott rumos ízű kakaós szelet 31 g,7622202031298.0,mageproxy.wolt.com/assets/68b834f8b0ff437cdc3cd311,mageproxy.wolt.com/assets/6970c7ac7e37809df6dec4d2,279.0,209.0
MILKA BUBBLY CAPPUCINO TÁBLÁS CSOKOLÁDÉ 97 g,7622202206245.0,mageproxy.wolt.com/assets/68de712eb16814eaa0e5a2a1,mageproxy.wolt.com/assets/6970c7bd7e37809df6dec4e1,699.0,734.0
MILKA bubbly kókuszos táblás csokoládé 97 g,7622202206283.0,mageproxy.wolt.com/assets/68de712eb16814eaa0e5a2a2,mageproxy.wolt.com/assets/69b2ab4e72fe5729b2102aff,699.0,734.0
7DAYS croissant sárgabarackos töltelékkel 60 g,7622202244186.0,mageproxy.wolt.com/assets/689b9e9c87a8f04a4a7daff2,mageproxy.wolt.com/assets/68fb6b233548256996250f38,299.0,324.0
Milka Choco croissant alpesi tej felhasználásával készült tejcsokoládés töltelékkel 50 g,7622202251597.0,mageproxy.wolt.com/assets/68dd1fa2e4991e9d3ee0b046,mageproxy.wolt.com/assets/6970c7927e37809df6dec4ac,449.0,485.0
Milka Choco croissant vaníliaízű töltelékkel 50 g,7622202253058.0,mageproxy.wolt.com/assets/68dd1fa3e4991e9d3ee0b047,mageproxy.wolt.com/assets/697b5361088b76a80bd49979,449.0,485.0
Milka alpesi tej felhasználásával készült tejcsokoládé 90 g,7622202257124.0,mageproxy.wolt.com/assets/68de710eb16814eaa0e5a26d,mageproxy.wolt.com/assets/69147e1c43a2bd3cfbf46132,699.0,734.0
Milka alpesi tej felhasználásával készült tejcsokoládé egész mogyoróval 95 g,7622202257599.0,mageproxy.wolt.com/assets/689b9ea187a8f04a4a7daff7,mageproxy.wolt.com/assets/69cd5d5e882f03cf986b6660,729.0,765.0
Milka alpesi tej felhasználásával készült tejcsokoládé fehér csokoládéval 90 g,7622202257803.0,mageproxy.wolt.com/assets/689b9ea187a8f04a4a7daff9,mageproxy.wolt.com/assets/698dc7f6a51adfa230b31c0b,699.0,734.0
Milka Mmmax alpesi tej felhasználásával készült tejcsokoládé egész mogyoróval 250 g,7622202258077.0,mageproxy.wolt.com/assets/68de7130b16814eaa0e5a2a7,mageproxy.wolt.com/assets/6925a1dd4da254f4fa175e83,2479.0,2604.0
Milka alpesi tej felhasználásával készült tejcsokoládé 250 g,7622202258091.0,mageproxy.wolt.com/assets/689b9ea087a8f04a4a7daff5,mageproxy.wolt.com/assets/69d63580f17312ee6578ee20,1999.0,2099.0
Milka fehér csokoládé 90 g,7622202265648.0,mageproxy.wolt.com/assets/689b9ea2f18c6aaa8030c786,mageproxy.wolt.com/assets/698dc7f6a51adfa230b31c0a,699.0,734.0
"Milka Nussini ostya mogyorós töltelékkel, mogyoródarabokkal és tejcsokoládéval bevonva 31,5 g",7622202287923.0,mageproxy.wolt.com/assets/68de7114b16814eaa0e5a27d,mageproxy.wolt.com/assets/69833c45879d20d22ae7f1bc,199.0,209.0
Alpesi tej felhasználásával készült tejcsokoládé karamellizált kekszdarabkákkal 90g,7622202295133.0,mageproxy.wolt.com/assets/68dd1fa7e4991e9d3ee0b053,mageproxy.wolt.com/assets/6936c54db0f2d0c0d8d5a0d6,699.0,734.0
Milka alpesi tej felhasználásával készült tejcsokoládé 45 g,7622202323102.0,mageproxy.wolt.com/assets/68dd1fafe4991e9d3ee0b06b,mageproxy.wolt.com/assets/6970c7417e37809df6dec3f6,399.0,419.0
Milka alpesi tej felhasználásával készült tejcsokoládé törtmogyoróval 45 g,7622202328961.0,mageproxy.wolt.com/assets/68dd1fb0e4991e9d3ee0b06c,mageproxy.wolt.com/assets/6970c7427e37809df6dec3f7,399.0,419.0
Milka Tuc alpesi tej felhasználásával készült tejcsokoládé sós krékerrel 35 g,7622202346354.0,mageproxy.wolt.com/assets/68de710fb16814eaa0e5a271,mageproxy.wolt.com/assets/69a6d47cdbcc2d14e2ced8e9,399.0,419.0
Milka alpesi tejcsokoládé ropogós keksszel 87 g,7622210007469.0,mageproxy.wolt.com/assets/689b9ea387a8f04a4a7daffa,mageproxy.wolt.com/assets/69833c42879d20d22ae7f1b4,699.0,734.0
Milka Tuc alpesi tejcsokoládé sós krékerrel 87 g,7622210007476.0,mageproxy.wolt.com/assets/68de7158b16814eaa0e5a2fc,mageproxy.wolt.com/assets/69aebdc9f115f4a3251e8d54,699.0,734.0
Sport étcsokoládéval mártott rumos ízű kakaós szelet 31 g,7622210145390.0,mageproxy.wolt.com/assets/68b834f7b0ff437cdc3cd310,mageproxy.wolt.com/assets/6970c7537e37809df6dec429,279.0,209.0
Sport XL étcsokoládéval mártott rumos ízű kakaós szelet 42 g,7622210145406.0,mageproxy.wolt.com/assets/68b834fab0ff437cdc3cd313,mageproxy.wolt.com/assets/6970c7ac7e37809df6dec4d3,249.0,264.0
Sport XXL tejcsokoládéval mártott rumos ízű kakaós szelet 51 g,7622210145413.0,mageproxy.wolt.com/assets/68b834f9b0ff437cdc3cd312,mageproxy.wolt.com/assets/6970c7ad7e37809df6dec4d4,379.0,314.0
